book_a;book_b;count
0451149513;0375727345;3
0446604658;0060928336;3
0061031550;0385504209;3
0385720920;0805062971;3
0886777844;0061009059;3
0061097853;0064407667;3
1558746161;0446310786;3
0886777844;0515134384;3
0385720920;0451524934;3
006098824X;0440236673;3
006098824X;0440225701;3
0064407055;0679745203;3
140003180X;0671003755;3
0451163966;1563890119;3
0446604658;0345389417;3
0451163966;1573225517;3
0451149513;0312966970;3
0064407055;0743418174;3
0061097853;0061097861;3
0064407055;068484477X;3
006098824X;0439139597;3
0061097853;0061000175;3
0061097853;0061000043;3
0064407055;0671041789;3
0064407055;0671510053;3
0553576089;0553278029;3
0553576089;0553271636;3
0449208672;0142001740;3
0446613436;0671510053;3
0061031550;0142004278;3
0064407055;0679457526;3
0399145923;0373484003;3
0399145923;0373218397;3
0061031550;0345445848;3
0886777844;0380789019;3
0064407055;1559029838;3
006098824X;0345453387;3
006098824X;0312278586;3
1931561648;0385512104;3
0446604658;014025448X;3
0399151648;014028009X;3
044990928X;0316776963;3
0425097609;0743418174;3
0064407055;0842329129;3
039914675X;0316666343;3
0385722192;0670894605;3
0553576089;0553280341;3
0449203794;0441790348;3
0449203794;0446322180;3
0451173139;044022165X;3
0449203794;0446363251;3
0451173139;044021145X;3
0553574574;0061097853;3
1931561648;0060987103;3
0446613436;0446532452;3
0449203794;0446606189;3
055358099X;039914840X;3
0449003981;0375756981;3
0886773520;0451524934;3
193156146X;1592400876;3
0886773520;0375703764;3
0449203794;042511774X;3
0886773520;0380789035;3
055358099X;0446606812;3
0553572202;0553271636;3
0553575384;080410753X;3
0385722192;0446532231;3
0449203794;0425147622;3
055358099X;0446605239;3
0553575384;0804106304;3
0886773520;0345342968;3
0061031550;0767905385;3
0061031550;0749395990;3
0449003981;0440222656;3
0886773520;0345384466;3
0553575384;0679429220;3
0553575538;0061030643;3
1400033543;0316769487;3
1551667010;0380731851;3
0553575384;0812550706;3
1400033543;0375725784;3
0061031550;0671867172;3
1558746161;155874262X;3
0061031550;0440224675;3
0446613436;0451156609;3
1551667010;0449005615;3
0886777631;0552131067;3
0886777631;0552131075;3
0886777631;0552128481;3
1558746161;1558744150;3
0446613436;0452282152;3
0061031550;044021145X;3
1931561648;0345423291;3
0385722192;0552998486;3
1931561648;0156027321;3
1551667010;0440225701;3
0446613436;0446606812;3
055358099X;0373218036;3
0886777631;0345339711;3
0385722192;0452279178;3
0451173139;0345361792;3
0060988649;0449005615;3
0060988649;0446675059;3
006001203X;0446610038;3
0451163966;0345339681;3
0887307876;0452282829;3
0385729340;0446610038;3
006001203X;0440214041;3
0399145672;1400034779;3
0385729340;0446670251;3
006001203X;0440234743;3
006440630X;0440498058;3
006001203X;0553295977;3
0887307876;0553296981;3
0553569155;074343627X;3
1551668653;0425183971;3
0887307876;0553382179;3
0451163966;0345313860;3
0451163966;0380727501;3
006001203X;0345313860;3
0061097853;0553574574;3
0425097609;0425118703;3
0446611921;0446607193;3
006001203X;042513699X;3
006001203X;0385504209;3
1551668653;0385424736;3
1853260002;0446360589;3
1551668653;0385504209;3
0887307876;0446605239;3
0064405842;0553296981;3
0425097609;0385504209;3
0446611921;0440226430;3
0425097609;0345339711;3
0060988649;0446343455;3
0413537900;0060096195;3
0060083948;0440236673;3
0060083948;0425182878;3
0060988649;0679457526;3
0385729340;038533334X;3
1853260002;0385504209;3
006440630X;0060987529;3
1551668653;0515093556;3
006440630X;0064405176;3
0425097609;0316969680;3
006440630X;0380002930;3
006440630X;0375706771;3
0446611921;0385504209;3
1551668653;0446527041;3
0061097853;0826308791;3
0385720467;0440226430;3
0446611921;0373218397;3
1853260002;0375707972;3
006001203X;0786881852;3
1551668653;0515128554;3
006001203X;0767907817;3
1551668653;0515126772;3
0385720920;0375725784;3
1551668653;0515136530;3
0446611921;0380718340;3
0449910237;1400031354;3
0449910237;0385486804;3
0449910237;0374199698;3
0446613436;0743412028;3
0449910237;0375406530;3
0449910237;0312195516;3
0385720920;0385504209;3
1551667509;0316666343;3
0385720920;0316284955;3
0449910237;0375705856;3
0385720920;0345413903;3
0449910237;038533334X;3
0446613436;0786868716;3
0553576089;0553572997;3
0446613436;0684867621;3
0553576089;0671867091;3
1853260010;0316096199;3
0449910237;0060915544;3
0449208672;0446310786;3
0446611921;0515136530;3
0446611921;0553582747;3
0060008776;0385492081;3
0061097853;0446604666;3
0425097609;0439064872;3
0553572210;0440213525;3
0060008776;0671038443;3
0553572210;0425151867;3
0446611921;0553583441;3
1551667509;0553579983;3
0446611921;0671027360;3
0060188731;0385509510;3
0060188731;038550926X;3
1573229725;0316776963;3
0060188731;0385490445;3
0060198133;0609804138;3
0060188731;0385722206;3
0553578316;0804114986;3
0394281802;068484477X;3
0553582763;0375727345;3
0553580272;0156027321;3
0451160916;0553213148;3
0446611611;0452283205;3
1573229725;0312980140;3
1573229725;0345416260;3
0971263906;0385504209;3
0446611611;044661193X;3
0451160916;0451167317;3
0060198133;0804111359;3
0060198133;080410526X;3
0446608653;0671004107;3
0394281802;067976402X;3
0060198133;0679745203;3
0060198133;067976402X;3
0971263906;0375706771;3
0446611611;0446667900;3
0446611611;0446613266;3
0060930187;0684801523;3
0553573403;034538475X;3
0399143947;0553572326;3
0060930187;067976402X;3
0553580272;0060938455;3
0060930187;1573229326;3
0553578316;0671001795;3
0399143947;059035342X;3
0553578316;0609804138;3
0399143947;0553802496;3
0449911519;0375507493;3
1558743316;0385479565;3
0060930187;0452282152;3
0553578316;0553560247;3
0425080021;0812550706;3
0553573403;0345370775;3
0553573403;0345350499;3
0553578316;055357258X;3
0060930187;0553279378;3
0064400018;0440214041;3
0399149325;0399146253;3
0451160916;0553572997;3
0553578316;068484477X;3
0553573403;0345423615;3
0064400018;0060928336;3
0929634063;0452282152;3
0451099648;0345337662;3
0064400018;0064400557;3
0449911519;014028009X;3
0399143947;0684195976;3
0449911519;0316096199;3
1558743316;0316666343;3
0399143947;0671888587;3
0060198133;0449212602;3
0449911519;0156027321;3
0064400018;0312971346;3
0064400018;0312291639;3
0553580272;0375727345;3
0061015725;0316602906;3
0449911446;0375727345;3
0553573403;0440217563;3
0449911446;0679781587;3
0553580272;0380002930;3
0399142282;0425175405;3
0553580272;0345444884;3
0553573403;0439064872;3
055357695X;0425183971;3
0399149325;0345337662;3
0553573136;080410526X;3
0449911446;0380728133;3
1573228214;1573229326;3
0553573403;044022425X;3
1576737330;0060987103;3
1573228214;1573227331;3
0425083837;0316666343;3
0553573403;0441172717;3
0060931418;0345350499;3
0399149325;0312305060;3
0060931418;0140440046;3
0451124340;0385504209;3
1576737330;0064407667;3
0399149325;0316603287;3
0446677450;1878424319;3
157322930X;0345453387;3
0446678457;0312195516;3
0446678457;0142001430;3
0451099648;0451142934;3
0553571818;0425182908;3
0394281802;0671510053;3
0449219410;0449221180;3
0449219410;044661193X;3
0449219410;043935806X;3
0451099648;0451169514;3
0399149325;0380718340;3
0451099648;0451156609;3
0449219410;0446343455;3
055357695X;0553583468;3
0399142282;0440226430;3
055357695X;0553582135;3
0060198133;1400031354;3
0446611611;0446602620;3
0553571818;0425182878;3
0446677450;044021145X;3
0446677450;038550120X;3
0446608653;0440236673;3
0446608653;0446611212;3
0399142282;0440214041;3
0425083837;006101351X;3
055357695X;0446611867;3
0446677450;0375706771;3
0449219410;0345337662;3
0553582763;038079487X;3
0064400026;0553250426;3
0064400026;055321313X;3
0064400026;0553213180;3
0064400026;0553234811;3
0064400026;0553272535;3
0449221180;0060987529;3
006092988X;0439064872;3
0446611638;0440241537;3
089480829X;0743418174;3
0061013412;044023722X;3
089480829X;0060502258;3
089480829X;0671524313;3
006092988X;0380807343;3
0553578308;0345370805;3
0061013412;0440213525;3
089480829X;0671727796;3
0449221180;0312990456;3
006092988X;0446675059;3
0553578308;014100018X;3
0399149325;0679444815;3
0394758285;0451526341;3
0553578308;0312978383;3
0446673544;0743418174;3
0399142851;0345366239;3
0446673544;068484267X;3
0920668372;0060248025;3
0446673544;0679746048;3
0920668372;0060256656;3
0061013412;0440222656;3
044922046X;0553279912;3
0920668372;0060502258;3
044922046X;055357258X;3
0446673544;0440215625;3
006092988X;0446612790;3
0553578316;0375705856;3
006019491X;0671510053;3
0446673544;0385335881;3
0394404289;043935806X;3
0446673544;0385504209;3
006092988X;0449005615;3
044661162X;0553578685;3
0399142851;0399143947;3
0399142851;0399150897;3
006019491X;0553280589;3
0060194448;059035342X;3
0446673544;0451203895;3
0399142851;0399146253;3
0399149325;067102423X;3
0061013412;0385504209;3
0446673544;0451183665;3
0446611778;0425182908;3
0399142851;044021145X;3
0446611638;0312983271;3
0399142851;0440214041;3
006019491X;0385490445;3
0399142789;0316666343;3
0553573209;0553582658;3
0394758285;0312924585;3
0553573209;051513628X;3
0553578308;0590353403;3
0399142789;0156027321;3
0061013412;0553582135;3
0061013412;0553579754;3
0061013412;0446601241;3
0449221180;0449219410;3
0061013412;0446602620;3
0399142789;1878424319;3
0449221180;044661193X;3
0394571029;0670858692;3
0553582763;0312983298;3
0060930187;0060929790;3
0920668372;0590353403;3
0060930187;0156027321;3
0920668372;059035342X;3
0060194448;0061000043;3
0060194448;0061000027;3
0449911519;0671003755;3
0060194448;0316153915;3
0920668372;0515131229;3
1558743316;0451526341;3
0060930187;0316769487;3
0446611611;0671042262;3
0920668372;0836204387;3
0060930187;0316769495;3
0449911519;038572179X;3
0425080021;0553274503;3
1558743316;0553272535;3
0399142851;0684195984;3
0399142851;0684195976;3
044922046X;0316666343;3
0060194448;0440998050;3
0060194448;0440498058;3
1558743316;0679781587;3
0446611778;0446610038;3
044922046X;0440211727;3
0060194448;043936213X;3
0446611778;0440236673;3
0920668372;0345444884;3
0446611778;0446364193;3
0446611778;0515122491;3
0449911519;0767905180;3
0060194448;0345452550;3
0394281829;067976402X;3
0446611778;0446611212;3
0061099325;0826308791;3
0894805770;002542730X;3
0446679593;0142001740;3
0060931418;034538475X;3
0060256656;0439139597;3
0060256656;043935806X;3
0060256656;0439064864;3
0425104346;0425142485;3
0060256656;0439064872;3
0446679593;014028009X;3
0446608602;0425169863;3
1573227331;0156027321;3
0446679593;0316601950;3
0060256656;0316666343;3
155874424X;155874262X;3
0446608602;0440241073;3
155874424X;1558743669;3
0446608602;044023722X;3
0425104346;0425147517;3
1573227331;0140293248;3
155874424X;1558745718;3
039914465X;0399142282;3
155874424X;1558745157;3
0425104346;0425118703;3
0425104346;0425158594;3
0060934719;0060987103;3
0399141464;059035342X;3
1573226521;0684874350;3
1573226521;0679785892;3
1573226521;0804111359;3
0060934719;0140143505;3
0061020710;0618002219;3
0061099325;0671001795;3
0446608602;0385265700;3
0061000043;055357230X;3
0553573136;0380730138;3
0060934719;0064407675;3
039915079X;0553801376;3
0553573136;0385492081;3
0446679593;0385484518;3
0399141464;0743418174;3
0446679593;0375706771;3
0446608602;0385505833;3
0061000175;0061097853;3
0062502174;0385512104;3
0060927569;0060959037;3
0425083837;0446603589;3
0060248025;0553569058;3
0553573136;0446607657;3
0061020702;0061092177;3
0060927569;0316666343;3
0446608602;0440998050;3
039915079X;0446530891;3
0553573136;043935806X;3
0446608602;0446611808;3
0446608602;0446611212;3
0446608602;0446612790;3
0062502174;0375760911;3
0446608602;0446608955;3
0061000043;0971880107;3
0060934719;0552145424;3
1558744606;0316781266;3
0061099325;0425188787;3
0061099325;043936213X;3
0061030597;0553576801;3
0060934719;0451526341;3
0061099325;0440998050;3
0451124340;0440206154;3
0061030635;0425182908;3
1573226521;0375414053;3
0446679593;0671038184;3
0061099325;0553280368;3
0061099325;0553279556;3
1573226521;0385492081;3
0446679593;0679781587;3
0446679593;068484477X;3
1573226521;0316769487;3
1573226521;0312195516;3
0060987049;0316769487;3
0061030597;0446608890;3
0061030597;0446609404;3
0553580515;0060934417;3
0399141464;0399142282;3
0061030597;0425182908;3
0425104346;0345384350;3
0399141464;0399143947;3
0394281802;0394223802;3
0060932759;0140293248;3
0394281802;039592720X;3
0060932759;0060928336;3
0060932759;0060921145;3
0060932759;0142004235;3
0060932759;0142001740;3
0060932759;0312195516;3
1573228214;0345337662;3
0060932139;0380977788;3
1573228214;034536676X;3
1573228214;0316776963;3
0061000175;074343627X;3
1573228214;0316769487;3
0399150439;0385504209;3
0451124340;0684867621;3
0399150439;0399148639;3
1573228214;0140293248;3
1576737330;0440211727;3
0425083837;0345402871;3
0399147284;039914613X;3
0061000175;055321313X;3
0061000175;0553280368;3
0425080021;0441569595;3
0425104346;067102423X;3
0061000175;0452279178;3
0399147284;0385497466;3
0060932759;0671510053;3
0399150439;0446525804;3
0060932759;0345387651;3
0399150439;0446530387;3
0394281802;0375726403;3
0394281802;0375707972;3
0399147284;0399148639;3
0060931418;0425179672;3
0425083837;0345380371;3
0060931418;0385504209;3
0060931418;043935806X;3
0060931418;0446310786;3
0451124340;0451160525;3
0060931418;0446611085;3
0425080021;0446610038;3
0553571818;0446611212;3
0060931418;0385265700;3
1576737330;0312966091;3
0451124340;0525941908;3
1576737330;0385720106;3
0451124340;067102423X;3
0399150439;0345452550;3
0451124340;0671867156;3
0060932139;0060929871;3
0451124340;0451188462;3
0446611611;0316153915;3
0425083837;0440206154;3
0060173289;0316666343;3
0060173289;0316601950;3
0060173289;0316569321;3
0060173289;0446610038;3
0061000175;0425163385;3
0060173289;0399146431;3
0060173289;044021145X;3
0394281802;0060935464;3
039915079X;0399146008;3
0425083837;0440211727;3
0425104346;0451181379;3
0425104346;0451177096;3
0394281802;0060958022;3
0060173289;0312278586;3
0060173289;0312195516;3
0425080021;0439139597;3
0060932813;0375700757;3
0060932813;0385722206;3
0061000175;044661193X;3
1576737330;0679781587;3
0060932813;0671003755;3
0553571818;0553582127;3
0062502174;0671003755;3
0394281802;0312195516;3
0060932813;0679781587;3
0399147284;0316603287;3
0060932813;0842329129;3
0061000175;0425182878;3
0399147284;0316168688;3
0399147284;0316602051;3
0060932813;0743418174;3
0060932813;0446612790;3
0060932813;0449221512;3
1576737330;0842329250;3
1880418568;0451180232;3
0060512822;0385722206;3
0425098605;0451188462;3
0064407691;0552145424;3
0553582658;0425148297;3
0446609943;0312966970;3
1558747109;0671793489;3
0061092177;0061057649;3
0393317552;0385504209;3
0393050939;0060392452;3
0399146008;039915079X;3
0553574639;0312966806;3
0060740450;0316601950;3
039914613X;0399147284;3
0399146008;0399149155;3
0061044431;0385504209;3
0061092177;0316769487;3
0393050939;0446611212;3
0060964049;0451526341;3
0553574639;0312195516;3
0061096113;0553568701;3
0449134482;0440220602;3
039914613X;0399145087;3
0449227421;0671888587;3
0449005909;0312195516;3
193156146X;0553569031;3
1880418568;0451170385;3
0060740450;014028009X;3
039914613X;0399148639;3
0060512822;0385720106;3
1880418568;0451169530;3
1558747109;0671705091;3
1880418568;0451166582;3
0393050939;0060928336;3
193156146X;0553284789;3
0446609943;0142001740;3
0449134482;042510687X;3
0449134482;0425115801;3
155166674X;039914613X;3
0446610100;0345435168;3
0446609943;0446604232;3
0449227421;044651862X;3
0425098605;0671004530;3
0451167716;0452282152;3
155166674X;0394820371;3
000649840X;0446672211;3
0064407691;0670868361;3
039914613X;0440200563;3
0060977337;0440236673;3
0425098605;0380018179;3
0449005909;0061009059;3
0449227421;0446364193;3
1400077826;044023722X;3
0061092177;0061020702;3
0393317552;0385494246;3
0449149676;059035342X;3
0446609943;0446601241;3
0451167716;0451172817;3
0385509510;0385475721;3
055357258X;0061009059;3
1400077826;0440234743;3
1400077826;0440236673;3
0446604232;0515102652;3
0399145990;0743418190;3
0449005909;0316569321;3
0449006530;0515136379;3
0449005909;067976402X;3
039914613X;0399143947;3
0553581554;0446364193;3
0446609943;067102423X;3
0553581554;0440241073;3
0451167716;044021145X;3
0451167716;0440206154;3
1878424114;1573229326;3
0449006530;0449005909;3
1878424114;1551665301;3
0385509510;0679429220;3
193156146X;0553268880;3
0060964049;0553278029;3
0060964049;0553280341;3
155166674X;0440211727;3
0451167716;0440214041;3
0399146008;0385504209;3
0060964049;0553280589;3
0449149676;0515126772;3
039914613X;0375727345;3
0425098605;0440241073;3
1563890119;0451163966;3
0061096113;0446610038;3
0061096113;0446607657;3
193156146X;0425158594;3
155166674X;0440225701;3
055358264X;0385484518;3
0060512822;0345438329;3
0399146008;0385484518;3
0449005909;0684874350;3
0061092177;0345361792;3
0061091316;0380789035;3
0060740450;0385420161;3
0449005909;0804111359;3
039914613X;155166674X;3
0399151648;1400034779;3
0446609943;0316666343;3
0449227421;034538184X;3
0028604199;0060934417;3
1550548913;006099486X;3
1400077826;0446601241;3
0393317552;0316666343;3
0061092886;1400031354;3
0028604199;002542730X;3
0449149676;0515128546;3
0425098605;0553582747;3
0393317552;0671042262;3
1878424114;0786881852;3
0449149676;0515131229;3
0060740450;0440211727;3
1878424114;087113795X;3
0060977337;0385479565;3
0446609943;0316781142;3
1400077826;0446611212;3
0060512822;0375727345;3
0449227421;034536676X;3
0061092886;044021145X;3
0449227421;0446603716;3
0060512822;0380710218;3
